대지위치,착공예정일,실착공일,사용승인일,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정용면적(㎡),용적률(%),주용도,기타용도,위도,경도
경기도 광명시 노온사동 225-3,20190219,20191113,20200608,671.0,231.6,34.52,231.6,231.6,34.52,제2종근린생활시설,제2종근린생활시설,37.4472061,126.8486718
경기도 광명시 노온사동 372-25,20190902,20190902,20200114,197.0,109.4,55.53,109.4,109.4,55.53,제1종근린생활시설,제1종근린생활시설(소매점),37.4426689,126.8451166
경기도 광명시 노온사동 425-7,20190510,20190510,20191016,525.0,235.5,44.86,235.5,235.5,44.86,제1종근린생활시설,,37.4423248,126.8480843
경기도 광명시 노온사동 425-10,20190510,20190510,20191016,534.0,235.5,44.1,235.5,235.5,44.1,제1종근린생활시설,,37.44217310000001,126.8482985
경기도 광명시 노온사동 647-4,20190520,20190520,20190911,321.0,162.68,50.68,313.6,313.6,97.69,제2종근린생활시설,제2종근린생활시설,37.4329161,126.8484005
경기도 광명시 노온사동 762-2,20190220,20190220,20200604,847.0,501.56,59.22,688.56,688.56,81.29,제1종근린생활시설,소매점,37.426885,126.8496802
경기도 광명시 소하동 36-13,20190308,20190308,20190909,160.0,95.99,59.9938,323.9,323.9,202.4375,제2종근린생활시설,"다중생활시설,소매점",37.4519492,126.8897174
경기도 광명시 소하동 935,20190515,,,1501.3,56.05,3.73,2169.0,56.05,3.73,자동차관련시설,주차장,37.4369558,126.8775095
경기도 광명시 소하동 1092-1,20190505,20190505,20191218,1101.0,531.06,48.23,1700.2,1700.2,154.42,공동주택,,37.4335277,126.8765442
경기도 광명시 소하동 1092-1,20190505,20190505,20191218,1101.0,531.06,48.23,1700.2,1700.2,154.42,공동주택,,37.4335277,126.8765442
경기도 광명시 소하동 1092-1,20190505,20190505,20191218,1101.0,531.06,48.23,1700.2,1700.2,154.42,공동주택,,37.4335277,126.8765442
경기도 광명시 소하동 1344,20190916,20190916,20220418,17254.8,12069.33,69.95,156427.43,86266.44,499.96,공장,공장,37.44586,126.8941579
경기도 광명시 철산동 32-31,20190820,20190822,20200512,374.5,186.94,49.92,735.04,735.04,196.27,제1종근린생활시설,소매점,37.4892876,126.8693285
경기도 광명시 철산동 119-2,20190425,20190425,20201111,3266.0,1720.97,52.69,25285.97,11427.09,349.88,업무시설,"제1,2종근린생활시설",37.4869192,126.8735414
경기도 광명시 철산동 172,20190805,20190805,20200114,182.6,107.06,58.63,357.67,357.67,195.88,단독주택,다가구주택 및 근린생활시설,37.4821241,126.8644619
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,작은도서관,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,어린이집,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,지하주차장,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,택배보관실,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,택배보관실,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,아파트공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,"휘트니스,골프연습장,코인세탁실,직원휴게실",37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,공동주택(아파트),37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,제2종근린생활시설,"근린생활시설,지하주차장,전기실,펌프실",37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,"MDF,방재실",37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,경로당,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,경로당,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,경비실,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,경비실,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,"관리사무소,주민회의실,직원휴게실",37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,"기계실,전기실,펌프실,빗물저류조 관리층",37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,"키즈카페,외부계단",37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,"다목적실,게스트룸",37.4795756,126.8667691
경기도 광명시 철산동 233,20190430,20190430,20220323,48999.7,9012.95,18.39,204409.29,130282.18,265.88,공동주택,독서실,37.4795756,126.8667691
경기도 광명시 철산동 384,20190422,20190422,20200803,1029.4,625.78,60.7908,4660.73,3062.33,297.4869,제1종근린생활시설,,37.4762305,126.8698103
경기도 광명시 철산동 463-25,20190201,20190201,20190911,549.0,320.31,58.34,1466.08,1315.5,239.62,공동주택,오피스텔 및 다세대주택,37.477988,126.8627622
경기도 광명시 철산동 472-33,20190712,,,826.0,560.98,67.92,7870.86,6517.87,789.09,업무시설,오피스텔,37.4756587,126.8651586
경기도 광명시 하안동 236,20191105,20191105,20210330,728.0,432.77,59.45,1244.06,849.61,116.71,제1종근린생활시설,,37.4552366,126.8770674
경기도 광명시 하안동 238-6,20190527,20190527,20200319,634.7,256.24,40.37,430.46,430.46,67.82,단독주택,단독주택,37.45637019999999,126.8766665
경기도 광명시 하안동 238-6,20190527,20190527,20200319,634.7,256.24,40.37,430.46,430.46,67.82,제1종근린생활시설,"소매점,휴게음식점",37.45637019999999,126.8766665
경기도 광명시 하안동 241-2,20190828,20190828,20200403,645.6,383.11,59.34,997.1,903.26,139.91,교육연구시설,,37.4566782,126.8780898
경기도 광명시 하안동 869-1,20190218,,,300.1,173.35,57.76,281.43,225.84,75.25,노유자시설,"경로당(다목적실,회의실,여성휴게실)",37.4539471,126.8616654
경기도 광명시 하안동 872-2,20190904,20190904,20200414,753.1,379.21,50.36,972.44,825.86,109.66,종교시설,종교시설(교회),37.4533261,126.8595508
경기도 광명시 하안동 872-2,20190904,20190904,20200414,753.1,379.21,50.36,972.44,825.86,109.66,제2종근린생활시설,제2종근린생활시설(일반음식점),37.4533261,126.8595508
경기도 광명시 하안동 872-3,20191014,20191014,20200526,301.0,180.1,59.83,627.16,445.44,147.99,단독주택,근린생활시설,37.4531978,126.8598884
경기도 광명시 하안동 872-7,20190909,20190909,20200414,230.0,132.7,57.7,295.21,278.64,121.15,단독주택,단독주택(다가구주택),37.4532892,126.8597143
경기도 광명시 하안동 883-7,20190726,20190723,20200624,1449.3,867.22,59.84,1622.74,1622.74,111.97,제2종근린생활시설,제2종근린생활시설,37.4524491,126.8644424
경기도 광명시 하안동 883-11,20191105,20191105,20200706,463.0,276.74,59.77,588.22,588.22,127.05,제2종근린생활시설,일반음식점,37.4526297,126.8643648
경기도 광명시 하안동 884-3,20191122,20191122,20201105,1526.8,864.64,56.63,3468.03,2272.13,148.82,종교시설,,37.45209490000001,126.8631554
경기도 광명시 하안동 888,20190510,20190510,20210312,445.9,251.17,56.3288,494.18,494.18,110.83,제2종근린생활시설,제2종근린생활시설(일반음식점),37.452599,126.8606894
경기도 광명시 가학동 199-5,20200415,20200415,20230322,301.0,66.0,21.93,66.0,66.0,21.93,제2종근린생활시설,수리점,37.4163669,126.861749
경기도 광명시 가학동 220-1,20201202,20201202,20210415,148.0,68.52,46.3,199.25,199.25,134.63,제1종근린생활시설,휴게음식점,37.416271,126.8594274
경기도 광명시 가학동 331,20201101,20201101,20210310,147.0,71.92,48.93,133.85,133.85,91.05,단독주택,"단독주택, 제2종근린생활시설",37.4213638,126.8560381
경기도 광명시 가학동 552-2,20200818,20200818,20210202,204.0,107.35,52.62,192.42,160.32,78.59,제2종근린생활시설,"제2종근린생활시설(수리점),단독주택(단독주택)",37.4161161,126.8505714
경기도 광명시 광명동 29-5,20200218,20200218,20201119,548.0,320.57,58.5,1314.785,1314.785,239.92,업무시설,"다세대주택,오피스텔",37.4794372,126.8596013
경기도 광명시 광명동 32-65,20201012,20201012,20210628,404.0,175.4,43.42,999.71,964.365,238.7,업무시설,"(오피스텔)공동주택(다세대주택),오피스텔",37.4791828,126.861268
경기도 광명시 광명동 32-190,20200404,20200404,20201211,351.0,209.63,59.72,972.58,778.82,221.89,공동주택,"공동주택(다세대주택),업무시설(오피스텔)",37.4782842,126.862076
경기도 광명시 광명동 33-50,20200527,20201217,20211210,153.1,92.265,60.26,563.9,524.47,342.57,공동주택,업무시설,37.4777662,126.8610533
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,공동주택(아파트),37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,공동주택(아파트),37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,공동주택(아파트),37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,공동주택(아파트),37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,공동주택(아파트),37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,공동주택(아파트),37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,보육시설,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,공동주택(아파트),37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,공동주택(아파트),37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,공동주택(아파트),37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,공동주택(아파트),37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,공동주택(아파트),37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619,20200424,20230919,47940.0,8304.113,17.32,174975.3654,112710.2909,235.11,공동주택,,37.4749444,126.8562383
